transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type
TXN00000015,CUST004520,2024-01-05,139.15,Gas,Debit
TXN00009190,CUST004520,2024-01-23,97.42,Gas,Debit
TXN00006480,CUST004520,2024-02-07,11.99,Groceries,Credit
TXN00018748,CUST004520,2024-03-08,946.57,Groceries,Credit
TXN00014955,CUST004520,2024-03-21,21.21,Utilities,Credit
TXN00024930,CUST004520,2024-04-03,11.25,Restaurants,Debit
TXN00011815,CUST004520,2024-04-13,33.04,Shopping,Debit
TXN00036315,CUST004520,2024-05-12,435.66,Restaurants,Debit
TXN00039715,CUST004520,2024-05-24,44.67,Restaurants,Debit
TXN00043373,CUST004520,2024-05-26,16.28,Entertainment,Credit
TXN00028805,CUST004520,2024-05-31,86.6,Travel,Credit
TXN00013094,CUST004520,2024-06-26,1323.48,Entertainment,Credit
TXN00000157,CUST004520,2024-07-29,531.54,Travel,Debit
TXN00040683,CUST004521,2024-02-07,16.77,Gas,Debit
TXN00002712,CUST004521,2024-03-17,180.77,Groceries,Debit
TXN00041935,CUST004521,2024-03-27,52.22,Gas,Debit
TXN00025175,CUST004521,2024-04-14,832.02,Gas,Debit
TXN00000646,CUST004521,2024-04-16,174.34,Healthcare,Credit
TXN00030178,CUST004521,2024-06-09,807.98,Groceries,Credit
TXN00029216,CUST004521,2024-06-23,42.85,Entertainment,Debit
TXN00010990,CUST004521,2024-08-05,5.0,Utilities,Debit
TXN00048559,CUST004521,2024-08-05,700.11,Gas,Debit
TXN00017476,CUST004521,2024-08-22,1089.63,Entertainment,Debit
TXN00047229,CUST004521,2024-09-16,240.8,Entertainment,Credit
TXN00009251,CUST004521,2024-10-18,11.31,Groceries,Debit
TXN00002538,CUST004521,2024-10-22,134.76,Groceries,Debit
TXN00004935,CUST004522,2024-03-29,47.27,Shopping,Debit
TXN00027759,CUST004522,2024-05-03,91.27,Groceries,Credit
TXN00003192,CUST004522,2024-06-18,715.92,Shopping,Debit
TXN00015457,CUST004522,2024-08-08,209.51,Restaurants,Credit
TXN00021905,CUST004522,2024-08-27,107.98,Gas,Debit
TXN00023108,CUST004522,2024-09-15,31.69,Groceries,Debit
TXN00048192,CUST004522,2024-09-20,41.61,Restaurants,Debit
TXN00008846,CUST004522,2024-10-29,13.0,Healthcare,Debit
TXN00026159,CUST004523,2024-01-15,155.36,Restaurants,Debit
TXN00035488,CUST004523,2024-02-11,257.57,Healthcare,Debit
TXN00021614,CUST004523,2024-03-22,19.58,Shopping,Debit
TXN00044852,CUST004523,2024-05-05,28.87,Groceries,Credit
TXN00008081,CUST004523,2024-05-10,26.67,Groceries,Debit
TXN00011666,CUST004523,2024-06-20,38.77,Gas,Debit
TXN00043901,CUST004523,2024-07-02,150.56,Restaurants,Debit
TXN00036732,CUST004523,2024-07-26,63.77,Entertainment,Debit
TXN00022608,CUST004523,2024-08-12,38.59,Groceries,Debit
TXN00019599,CUST004523,2024-08-22,172.7,Restaurants,Debit
TXN00016005,CUST004523,2024-09-09,262.95,Travel,Debit
TXN00018219,CUST004523,2024-09-20,249.16,Shopping,Debit
TXN00044668,CUST004523,2024-09-26,1571.23,Shopping,Credit
TXN00045498,CUST004524,2024-02-15,33.48,Healthcare,Credit
TXN00034938,CUST004524,2024-03-01,92.74,Groceries,Debit
TXN00043316,CUST004524,2024-06-18,224.16,Groceries,Debit
TXN00012174,CUST004524,2024-06-24,76.5,Utilities,Debit
TXN00004550,CUST004524,2024-07-07,313.49,Entertainment,Credit
TXN00038042,CUST004524,2024-07-08,35.42,Shopping,Debit
TXN00032652,CUST004524,2024-08-07,94.19,Groceries,Credit
TXN00013363,CUST004524,2024-08-14,20.56,Gas,Credit
TXN00020019,CUST004524,2024-09-11,1293.51,Utilities,Credit
TXN00015709,CUST004524,2024-10-08,42.18,Groceries,Credit
TXN00031237,CUST004525,2024-01-25,58.77,Restaurants,Debit
TXN00040308,CUST004525,2024-02-29,115.63,Entertainment,Credit
TXN00020482,CUST004525,2024-05-09,16.29,Entertainment,Debit
TXN00032868,CUST004525,2024-05-17,74.51,Gas,Credit
TXN00014046,CUST004525,2024-06-04,15.41,Healthcare,Debit
TXN00004606,CUST004525,2024-07-01,37.55,Gas,Debit
TXN00036089,CUST004525,2024-10-06,76.13,Groceries,Debit
TXN00049533,CUST004526,2024-01-15,239.1,Entertainment,Debit
TXN00015798,CUST004526,2024-01-19,6.42,Groceries,Debit
TXN00003704,CUST004526,2024-03-08,72.92,Gas,Debit
TXN00022143,CUST004526,2024-03-27,74.57,Groceries,Credit
TXN00045614,CUST004526,2024-03-29,347.37,Gas,Credit
TXN00020819,CUST004526,2024-04-03,19.31,Restaurants,Debit
TXN00034224,CUST004526,2024-04-06,54.7,Shopping,Debit
TXN00002032,CUST004526,2024-04-09,2170.94,Gas,Credit
TXN00007378,CUST004526,2024-05-09,36.09,Restaurants,Debit
TXN00044445,CUST004526,2024-05-14,175.23,Gas,Debit
TXN00034494,CUST004526,2024-06-15,237.71,Entertainment,Debit
TXN00026995,CUST004526,2024-07-01,89.67,Groceries,Debit
TXN00033467,CUST004526,2024-07-20,103.35,Shopping,Debit
TXN00046144,CUST004526,2024-07-26,192.24,Restaurants,Debit
TXN00016832,CUST004526,2024-09-01,15.9,Healthcare,Debit
TXN00025804,CUST004526,2024-09-12,7.3,Healthcare,Credit
TXN00006739,CUST004526,2024-09-24,1542.31,Groceries,Debit
TXN00006404,CUST004526,2024-10-14,48.31,Shopping,Debit
TXN00032356,CUST004527,2024-02-27,31.7,Groceries,Credit
TXN00047794,CUST004527,2024-05-05,144.53,Entertainment,Credit
TXN00033450,CUST004527,2024-05-12,110.57,Restaurants,Debit
TXN00021674,CUST004527,2024-05-24,420.99,Shopping,Debit
TXN00043641,CUST004527,2024-06-10,69.68,Groceries,Credit
TXN00003250,CUST004527,2024-06-14,383.17,Restaurants,Credit
TXN00019403,CUST004527,2024-07-08,166.08,Shopping,Debit
TXN00005876,CUST004527,2024-07-15,26.69,Groceries,Debit
TXN00037680,CUST004527,2024-07-20,17.77,Restaurants,Debit
TXN00038565,CUST004527,2024-10-10,110.32,Entertainment,Credit
TXN00039357,CUST004528,2024-01-12,138.5,Entertainment,Credit
TXN00009380,CUST004528,2024-01-22,31.35,Travel,Credit
TXN00009123,CUST004528,2024-04-30,6.52,Restaurants,Debit
TXN00017370,CUST004528,2024-05-07,8.7,Gas,Credit
TXN00048682,CUST004528,2024-05-22,19.55,Restaurants,Credit
TXN00001077,CUST004528,2024-05-23,169.08,Gas,Credit
TXN00047883,CUST004528,2024-06-02,607.21,Gas,Debit
TXN00039545,CUST004528,2024-07-12,47.12,Restaurants,Debit
TXN00005890,CUST004528,2024-07-20,373.95,Groceries,Debit
TXN00031404,CUST004528,2024-08-01,20.54,Entertainment,Credit
TXN00046063,CUST004528,2024-08-11,8.81,Entertainment,Debit
TXN00019357,CUST004528,2024-08-21,50.39,Gas,Credit
TXN00030831,CUST004528,2024-09-12,52.67,Restaurants,Debit
TXN00047790,CUST004528,2024-09-20,118.28,Healthcare,Debit
TXN00022305,CUST004528,2024-10-11,528.89,Groceries,Debit
TXN00029515,CUST004529,2024-02-20,62.17,Groceries,Debit
TXN00018438,CUST004529,2024-03-04,50.05,Restaurants,Debit
TXN00002723,CUST004529,2024-05-31,251.9,Restaurants,Debit
TXN00019709,CUST004529,2024-06-24,29.44,Groceries,Debit
TXN00040264,CUST004529,2024-08-17,501.75,Gas,Debit
TXN00045729,CUST004529,2024-09-26,627.64,Shopping,Debit
TXN00043125,CUST004530,2024-01-15,680.81,Groceries,Debit
TXN00025972,CUST004530,2024-02-14,105.18,Groceries,Debit
TXN00044352,CUST004530,2024-03-02,223.76,Restaurants,Debit
TXN00030834,CUST004530,2024-03-10,319.44,Entertainment,Debit
TXN00018187,CUST004530,2024-03-12,17.61,Shopping,Debit
TXN00045216,CUST004530,2024-03-20,347.37,Shopping,Debit
TXN00033064,CUST004530,2024-05-24,205.84,Groceries,Debit
TXN00028834,CUST004530,2024-07-13,688.92,Shopping,Credit
TXN00039111,CUST004530,2024-08-03,94.17,Restaurants,Debit
TXN00009065,CUST004530,2024-09-26,208.97,Groceries,Debit
TXN00028163,CUST004530,2024-10-13,33.45,Groceries,Debit
TXN00028797,CUST004530,2024-10-14,5.0,Groceries,Debit
TXN00020615,CUST004530,2024-10-24,81.64,Groceries,Debit
TXN00031528,CUST004531,2024-03-11,493.02,Restaurants,Debit
TXN00014399,CUST004531,2024-03-29,5.0,Entertainment,Credit
TXN00028260,CUST004531,2024-04-07,43.52,Groceries,Credit
TXN00011324,CUST004531,2024-04-26,252.05,Restaurants,Debit
TXN00039895,CUST004531,2024-04-29,87.44,Gas,Credit
TXN00042948,CUST004531,2024-05-01,77.25,Entertainment,Debit
TXN00013211,CUST004531,2024-10-04,35.12,Entertainment,Debit
TXN00013490,CUST004531,2024-10-22,169.59,Travel,Credit
TXN00039423,CUST004531,2024-10-23,88.56,Shopping,Debit
TXN00041997,CUST004532,2024-01-21,1277.17,Groceries,Credit
TXN00004874,CUST004532,2024-03-27,411.71,Groceries,Debit
TXN00026778,CUST004532,2024-04-03,6.8,Gas,Credit
TXN00032524,CUST004532,2024-05-08,154.81,Groceries,Debit
TXN00037170,CUST004532,2024-05-12,541.59,Groceries,Debit
TXN00009737,CUST004532,2024-05-22,157.11,Utilities,Debit
TXN00014016,CUST004532,2024-07-04,217.43,Shopping,Credit
TXN00041255,CUST004532,2024-09-15,294.88,Groceries,Debit
TXN00045881,CUST004532,2024-09-19,27.33,Gas,Debit
TXN00035827,CUST004532,2024-09-20,398.57,Groceries,Debit
TXN00016907,CUST004533,2024-01-06,6.31,Groceries,Debit
TXN00019383,CUST004533,2024-01-17,70.23,Restaurants,Debit
TXN00027537,CUST004533,2024-02-05,42.97,Groceries,Debit
TXN00028463,CUST004533,2024-02-17,7472.04,Restaurants,Debit
TXN00039657,CUST004533,2024-03-11,103.19,Gas,Debit
TXN00047801,CUST004533,2024-04-28,322.77,Healthcare,Debit
TXN00031046,CUST004533,2024-05-23,14.93,Groceries,Debit
TXN00045890,CUST004533,2024-06-22,1605.61,Restaurants,Debit
TXN00035079,CUST004533,2024-07-01,26.43,Shopping,Debit
TXN00037387,CUST004533,2024-07-09,504.19,Groceries,Credit
TXN00049609,CUST004533,2024-07-28,28.72,Restaurants,Debit
TXN00005910,CUST004533,2024-07-30,24.78,Gas,Debit
TXN00039009,CUST004533,2024-08-05,85.13,Restaurants,Debit
TXN00017524,CUST004533,2024-09-20,290.82,Groceries,Debit
TXN00034345,CUST004533,2024-09-25,27.51,Groceries,Debit
TXN00046590,CUST004533,2024-10-02,45.52,Restaurants,Debit
TXN00035035,CUST004533,2024-10-22,267.65,Restaurants,Debit
TXN00022506,CUST004534,2024-01-16,145.96,Gas,Debit
TXN00025876,CUST004534,2024-01-27,5.0,Gas,Credit
TXN00044374,CUST004534,2024-01-27,18.43,Shopping,Debit
TXN00031247,CUST004534,2024-02-24,24.7,Entertainment,Debit
TXN00010476,CUST004534,2024-06-03,30.61,Healthcare,Credit
TXN00009300,CUST004534,2024-07-12,212.01,Gas,Debit
TXN00002372,CUST004534,2024-07-25,50.47,Shopping,Debit
TXN00043660,CUST004534,2024-08-29,5.0,Shopping,Debit
TXN00006443,CUST004534,2024-09-16,8.8,Utilities,Debit
TXN00022828,CUST004534,2024-10-18,25.65,Gas,Debit
TXN00030156,CUST004534,2024-10-23,456.66,Groceries,Debit
TXN00049540,CUST004535,2024-02-01,235.03,Healthcare,Debit
TXN00020556,CUST004535,2024-02-19,1728.99,Restaurants,Credit
TXN00011527,CUST004535,2024-03-09,633.52,Groceries,Credit
TXN00035100,CUST004535,2024-04-19,18.85,Gas,Credit
TXN00032838,CUST004535,2024-04-21,27.5,Groceries,Credit
TXN00007120,CUST004535,2024-05-15,2953.61,Shopping,Debit
TXN00038148,CUST004535,2024-06-21,277.09,Groceries,Debit
TXN00012013,CUST004535,2024-07-04,50.99,Groceries,Credit
TXN00016447,CUST004535,2024-07-23,133.66,Groceries,Debit
TXN00037741,CUST004535,2024-08-20,71.39,Restaurants,Debit
TXN00003355,CUST004535,2024-08-28,37.49,Shopping,Debit
TXN00009186,CUST004535,2024-08-28,15.2,Gas,Debit
TXN00022712,CUST004535,2024-10-17,514.61,Utilities,Debit
TXN00009941,CUST004535,2024-10-18,89.49,Gas,Debit
TXN00009451,CUST004535,2024-10-26,196.02,Shopping,Debit
TXN00006371,CUST004535,2024-10-29,11.69,Travel,Debit
TXN00049690,CUST004536,2024-01-30,400.38,Restaurants,Credit
TXN00006125,CUST004536,2024-02-16,19.24,Entertainment,Debit
TXN00026372,CUST004536,2024-03-15,14.97,Restaurants,Debit
TXN00037687,CUST004536,2024-03-19,890.59,Gas,Debit
TXN00010327,CUST004536,2024-05-08,89.52,Shopping,Debit
TXN00015380,CUST004536,2024-05-30,500.33,Restaurants,Credit
TXN00046758,CUST004536,2024-06-20,26.44,Restaurants,Debit
TXN00024555,CUST004536,2024-07-23,152.82,Entertainment,Credit
TXN00007929,CUST004536,2024-08-04,67.82,Groceries,Credit
TXN00031271,CUST004536,2024-08-20,592.25,Restaurants,Debit
TXN00038401,CUST004536,2024-09-03,14.66,Groceries,Credit
TXN00010746,CUST004536,2024-09-21,18.19,Restaurants,Credit
TXN00030967,CUST004536,2024-09-27,131.64,Utilities,Credit
TXN00014849,CUST004536,2024-09-30,440.72,Gas,Debit
TXN00035301,CUST004537,2024-01-12,409.64,Gas,Debit
TXN00002700,CUST004537,2024-02-18,53.02,Restaurants,Debit
TXN00009191,CUST004537,2024-02-27,278.36,Healthcare,Debit
TXN00033150,CUST004537,2024-04-22,539.26,Utilities,Debit
TXN00037649,CUST004537,2024-05-19,484.27,Entertainment,Credit
TXN00032819,CUST004537,2024-09-24,43.1,Groceries,Debit
TXN00009362,CUST004537,2024-10-01,357.79,Gas,Debit
TXN00049033,CUST004538,2024-01-01,65.32,Restaurants,Debit
TXN00044824,CUST004538,2024-02-01,170.64,Entertainment,Debit
TXN00032966,CUST004538,2024-03-22,1718.71,Gas,Credit
TXN00035261,CUST004538,2024-03-23,6.12,Healthcare,Debit
TXN00024072,CUST004538,2024-04-08,49.09,Entertainment,Credit
TXN00016389,CUST004538,2024-04-26,241.19,Restaurants,Debit
TXN00032390,CUST004538,2024-05-25,95.3,Groceries,Debit
TXN00035971,CUST004538,2024-09-17,593.82,Travel,Debit
TXN00017737,CUST004538,2024-09-24,628.97,Utilities,Debit
TXN00014954,CUST004539,2024-01-07,168.63,Utilities,Debit
TXN00034189,CUST004539,2024-01-07,72.21,Travel,Debit
TXN00033244,CUST004539,2024-01-20,122.17,Gas,Debit
TXN00047317,CUST004539,2024-03-15,150.06,Travel,Credit
TXN00018251,CUST004539,2024-03-16,139.1,Shopping,Credit
TXN00019797,CUST004539,2024-03-16,452.55,Gas,Debit
TXN00045773,CUST004539,2024-04-08,73.64,Healthcare,Debit
TXN00002427,CUST004539,2024-04-11,281.35,Restaurants,Credit
TXN00043709,CUST004539,2024-05-03,604.37,Gas,Credit
TXN00009708,CUST004539,2024-06-17,58.43,Groceries,Debit
TXN00000252,CUST004539,2024-07-27,119.62,Shopping,Debit
TXN00030103,CUST004539,2024-08-09,20.36,Entertainment,Debit
TXN00045316,CUST004539,2024-10-08,13.25,Entertainment,Debit
TXN00025775,CUST004539,2024-10-25,15.14,Healthcare,Debit
TXN00045371,CUST004540,2024-01-06,276.5,Groceries,Debit
TXN00012239,CUST004540,2024-02-07,712.69,Groceries,Debit
TXN00028470,CUST004540,2024-02-10,17.68,Utilities,Debit
TXN00024173,CUST004540,2024-02-16,37.36,Shopping,Credit
TXN00043022,CUST004540,2024-02-19,247.53,Groceries,Debit
TXN00047649,CUST004540,2024-02-22,47.55,Groceries,Debit
TXN00042829,CUST004540,2024-03-08,245.57,Shopping,Debit
TXN00026839,CUST004540,2024-05-20,911.13,Shopping,Debit
TXN00036171,CUST004540,2024-07-07,23.1,Entertainment,Debit
TXN00010926,CUST004540,2024-09-04,463.79,Groceries,Debit
TXN00009228,CUST004540,2024-09-18,9.71,Utilities,Credit
TXN00023279,CUST004540,2024-10-06,79.48,Gas,Credit
TXN00033625,CUST004541,2024-01-10,199.16,Shopping,Debit
TXN00010351,CUST004541,2024-01-12,149.84,Groceries,Credit
TXN00019791,CUST004541,2024-02-03,113.49,Groceries,Debit
TXN00030617,CUST004541,2024-02-28,235.0,Entertainment,Debit
TXN00006701,CUST004541,2024-03-29,217.43,Gas,Debit
TXN00034031,CUST004541,2024-03-31,694.82,Entertainment,Debit
TXN00048317,CUST004541,2024-05-04,9.06,Restaurants,Credit
TXN00012935,CUST004541,2024-05-08,72.82,Restaurants,Credit
TXN00027628,CUST004541,2024-05-29,370.8,Travel,Debit
TXN00006908,CUST004541,2024-06-10,40.58,Gas,Debit
TXN00035164,CUST004541,2024-06-25,64.72,Gas,Debit
TXN00014788,CUST004541,2024-07-04,12.76,Restaurants,Credit
TXN00037223,CUST004541,2024-08-21,18.52,Groceries,Debit
TXN00040329,CUST004541,2024-08-21,53.48,Shopping,Debit
TXN00019440,CUST004541,2024-09-19,5.0,Groceries,Debit
TXN00005694,CUST004541,2024-09-23,228.9,Restaurants,Debit
TXN00045751,CUST004542,2024-01-30,19.29,Shopping,Debit
TXN00039528,CUST004542,2024-03-24,9.23,Shopping,Credit
TXN00003991,CUST004542,2024-05-18,20.85,Travel,Debit
TXN00027741,CUST004542,2024-06-14,7.94,Groceries,Credit
TXN00030343,CUST004543,2024-04-26,395.93,Restaurants,Debit
TXN00032503,CUST004543,2024-05-23,14.03,Gas,Debit
TXN00025854,CUST004543,2024-06-07,7.13,Restaurants,Debit
TXN00003773,CUST004543,2024-06-21,416.26,Shopping,Credit
TXN00034685,CUST004543,2024-06-29,256.55,Restaurants,Debit
TXN00039540,CUST004543,2024-09-09,436.36,Groceries,Credit
TXN00019518,CUST004543,2024-09-21,416.13,Healthcare,Credit
TXN00003653,CUST004543,2024-10-27,76.51,Groceries,Debit
TXN00025097,CUST004544,2024-02-05,121.7,Travel,Credit
TXN00020671,CUST004544,2024-07-07,949.28,Restaurants,Debit
TXN00009595,CUST004544,2024-08-03,43.58,Groceries,Credit
TXN00023362,CUST004544,2024-08-23,742.46,Healthcare,Debit
TXN00041086,CUST004544,2024-08-28,406.74,Entertainment,Debit
TXN00002508,CUST004544,2024-09-09,58.2,Groceries,Debit
TXN00024278,CUST004544,2024-09-10,43.43,Groceries,Credit
TXN00022842,CUST004544,2024-09-12,66.64,Healthcare,Debit
TXN00037435,CUST004544,2024-09-17,525.06,Groceries,Debit
TXN00010673,CUST004544,2024-09-25,59.51,Healthcare,Credit
TXN00002034,CUST004544,2024-10-09,5.0,Groceries,Debit
TXN00020278,CUST004544,2024-10-27,311.26,Groceries,Debit
TXN00036934,CUST004545,2024-01-17,209.37,Groceries,Debit
TXN00016209,CUST004545,2024-02-14,47.28,Shopping,Debit
TXN00037477,CUST004545,2024-02-14,74.78,Shopping,Credit
TXN00021024,CUST004545,2024-03-02,1804.59,Groceries,Debit
TXN00005668,CUST004545,2024-03-08,45.18,Groceries,Debit
TXN00014633,CUST004545,2024-03-12,31.27,Gas,Debit
TXN00045278,CUST004545,2024-03-17,1259.61,Restaurants,Debit
TXN00018613,CUST004545,2024-04-09,5.0,Gas,Credit
TXN00026001,CUST004545,2024-04-14,9.37,Utilities,Debit
TXN00033545,CUST004545,2024-06-08,70.41,Utilities,Debit
TXN00018518,CUST004545,2024-07-07,315.41,Travel,Debit
TXN00039922,CUST004545,2024-08-19,292.62,Groceries,Debit
TXN00003195,CUST004545,2024-10-10,36.48,Healthcare,Debit
TXN00049090,CUST004545,2024-10-20,341.81,Gas,Debit
TXN00012916,CUST004546,2024-01-26,554.87,Restaurants,Debit
TXN00026691,CUST004546,2024-01-28,92.11,Travel,Debit
TXN00017177,CUST004546,2024-02-02,27.28,Shopping,Credit
TXN00031158,CUST004546,2024-02-02,107.59,Gas,Debit
TXN00030432,CUST004546,2024-03-15,66.79,Shopping,Credit
TXN00036969,CUST004546,2024-04-10,597.61,Restaurants,Credit
TXN00046711,CUST004546,2024-04-10,28.13,Shopping,Debit
TXN00022051,CUST004546,2024-05-07,947.27,Healthcare,Debit
TXN00002804,CUST004546,2024-05-11,102.84,Restaurants,Debit
TXN00029362,CUST004546,2024-07-26,91.29,Restaurants,Debit
TXN00029387,CUST004546,2024-08-11,168.85,Healthcare,Credit
TXN00012457,CUST004546,2024-08-18,388.42,Restaurants,Credit
TXN00036872,CUST004546,2024-09-24,193.09,Groceries,Debit
TXN00012411,CUST004547,2024-01-04,66.62,Restaurants,Debit
TXN00028733,CUST004547,2024-02-05,63.39,Restaurants,Credit
TXN00006531,CUST004547,2024-03-06,5.0,Groceries,Credit
TXN00027053,CUST004547,2024-04-05,346.57,Restaurants,Debit
TXN00033011,CUST004547,2024-04-05,36.25,Groceries,Debit
TXN00037794,CUST004547,2024-04-20,11.2,Gas,Credit
TXN00004259,CUST004547,2024-05-23,109.91,Groceries,Credit
TXN00020897,CUST004547,2024-06-05,49.84,Shopping,Debit
TXN00048914,CUST004547,2024-06-05,17.38,Restaurants,Debit
TXN00020652,CUST004547,2024-06-24,352.8,Restaurants,Credit
TXN00031383,CUST004547,2024-07-02,206.42,Entertainment,Debit
TXN00044126,CUST004547,2024-07-05,92.56,Restaurants,Debit
TXN00037234,CUST004547,2024-07-15,173.72,Entertainment,Debit
TXN00040803,CUST004547,2024-08-02,81.48,Groceries,Debit
TXN00003063,CUST004547,2024-09-03,73.54,Groceries,Credit
TXN00032806,CUST004547,2024-09-12,18.65,Entertainment,Debit
TXN00008508,CUST004547,2024-09-18,734.07,Gas,Debit
TXN00036213,CUST004547,2024-09-29,324.6,Shopping,Credit
TXN00041291,CUST004547,2024-10-26,30.84,Entertainment,Credit
TXN00005659,CUST004548,2024-01-23,55.32,Groceries,Debit
TXN00044191,CUST004548,2024-02-01,1040.37,Restaurants,Debit
TXN00026451,CUST004548,2024-02-14,364.42,Shopping,Debit
TXN00009076,CUST004548,2024-03-02,162.15,Groceries,Debit
TXN00009444,CUST004548,2024-03-06,25.81,Travel,Credit
TXN00042091,CUST004548,2024-03-15,61.47,Entertainment,Debit
TXN00040119,CUST004548,2024-04-17,34.6,Gas,Debit
TXN00027290,CUST004548,2024-05-27,71.63,Restaurants,Debit
TXN00023375,CUST004548,2024-06-18,35.81,Entertainment,Credit
TXN00045313,CUST004548,2024-07-10,94.7,Restaurants,Debit
TXN00010626,CUST004548,2024-08-04,252.29,Entertainment,Debit
TXN00008024,CUST004548,2024-08-08,85.91,Groceries,Debit
TXN00002772,CUST004548,2024-08-19,197.55,Restaurants,Credit
TXN00025693,CUST004548,2024-08-31,5.0,Restaurants,Debit
TXN00031440,CUST004548,2024-09-07,101.55,Healthcare,Credit
TXN00035407,CUST004548,2024-09-23,17.89,Entertainment,Credit
TXN00004065,CUST004548,2024-10-03,23.87,Groceries,Debit
TXN00012355,CUST004548,2024-10-19,277.07,Groceries,Credit
TXN00034779,CUST004548,2024-10-25,680.61,Entertainment,Debit
TXN00043941,CUST004549,2024-01-25,117.09,Gas,Debit
TXN00018181,CUST004549,2024-02-17,24.67,Groceries,Debit
TXN00008724,CUST004549,2024-04-02,308.88,Healthcare,Debit
TXN00007358,CUST004549,2024-06-29,53.37,Shopping,Credit
TXN00021732,CUST004549,2024-07-05,14.28,Groceries,Debit
TXN00033600,CUST004549,2024-07-15,513.25,Groceries,Debit
TXN00030455,CUST004549,2024-07-18,14.94,Restaurants,Debit
TXN00018145,CUST004549,2024-08-23,665.51,Groceries,Debit
TXN00021300,CUST004549,2024-09-13,344.05,Shopping,Debit
TXN00021873,CUST004549,2024-10-05,137.14,Shopping,Debit
TXN00046957,CUST004549,2024-10-24,169.59,Restaurants,Debit
TXN00046286,CUST004550,2024-04-23,27.2,Healthcare,Debit
TXN00003404,CUST004550,2024-05-05,297.37,Restaurants,Debit
TXN00001436,CUST004550,2024-06-23,314.07,Shopping,Debit
TXN00035593,CUST004550,2024-06-24,527.59,Groceries,Debit
TXN00008531,CUST004550,2024-07-09,147.52,Restaurants,Credit
TXN00047352,CUST004550,2024-07-29,67.17,Gas,Debit
TXN00011669,CUST004550,2024-07-30,86.74,Groceries,Debit
TXN00048610,CUST004550,2024-09-16,96.82,Groceries,Debit
TXN00043406,CUST004550,2024-10-04,561.48,Groceries,Debit
TXN00010095,CUST004550,2024-10-18,9.41,Shopping,Debit
TXN00016168,CUST004551,2024-01-14,172.51,Entertainment,Debit
TXN00020765,CUST004551,2024-05-05,22.54,Restaurants,Debit
TXN00010998,CUST004551,2024-06-05,2513.01,Shopping,Debit
TXN00020606,CUST004551,2024-06-12,4081.91,Shopping,Credit
TXN00033143,CUST004551,2024-07-25,367.67,Restaurants,Debit
TXN00021475,CUST004551,2024-08-07,1266.19,Restaurants,Debit
TXN00028630,CUST004551,2024-08-16,324.04,Gas,Debit
TXN00048895,CUST004551,2024-09-12,51.27,Groceries,Debit
TXN00022240,CUST004551,2024-10-15,5.0,Shopping,Credit
TXN00043503,CUST004552,2024-01-14,72.12,Entertainment,Debit
TXN00013588,CUST004552,2024-02-16,5.0,Groceries,Debit
TXN00016396,CUST004552,2024-02-17,173.87,Groceries,Debit
TXN00010365,CUST004552,2024-02-22,40.16,Groceries,Credit
TXN00024399,CUST004552,2024-02-27,41.15,Groceries,Credit
TXN00049775,CUST004552,2024-04-10,1127.0,Groceries,Credit
TXN00034968,CUST004552,2024-05-23,169.44,Groceries,Debit
TXN00001840,CUST004552,2024-06-15,246.68,Healthcare,Credit
TXN00036483,CUST004552,2024-07-08,1063.2,Shopping,Credit
TXN00037914,CUST004552,2024-07-20,587.17,Groceries,Debit
TXN00026826,CUST004552,2024-07-24,747.21,Restaurants,Debit
TXN00029487,CUST004552,2024-07-24,141.01,Restaurants,Debit
TXN00048618,CUST004552,2024-08-06,58.15,Gas,Credit
TXN00003659,CUST004552,2024-08-19,421.36,Groceries,Debit
TXN00038752,CUST004552,2024-09-30,1145.84,Groceries,Credit
TXN00036743,CUST004552,2024-10-04,5.0,Groceries,Debit
TXN00021999,CUST004553,2024-01-08,5.0,Gas,Debit
TXN00013306,CUST004553,2024-06-10,419.72,Restaurants,Debit
TXN00038467,CUST004553,2024-06-29,98.08,Shopping,Debit
TXN00011714,CUST004553,2024-07-06,582.69,Gas,Credit
TXN00029517,CUST004553,2024-07-24,5.0,Groceries,Debit
TXN00027699,CUST004553,2024-08-05,36.18,Restaurants,Debit
TXN00048431,CUST004553,2024-08-22,15.16,Groceries,Credit
TXN00037421,CUST004553,2024-09-07,23.69,Groceries,Debit
TXN00010083,CUST004553,2024-09-14,55.42,Entertainment,Debit
TXN00008219,CUST004553,2024-09-16,42.39,Gas,Debit
TXN00044171,CUST004553,2024-09-18,43.62,Gas,Debit
TXN00024997,CUST004553,2024-10-18,339.86,Groceries,Credit
TXN00046337,CUST004554,2024-02-20,20.79,Groceries,Credit
TXN00024708,CUST004554,2024-03-11,145.47,Shopping,Debit
TXN00017946,CUST004554,2024-03-12,128.84,Gas,Debit
TXN00027599,CUST004554,2024-03-18,24.54,Groceries,Debit
TXN00009785,CUST004554,2024-03-27,7.77,Restaurants,Debit
TXN00035404,CUST004554,2024-06-09,55.73,Restaurants,Credit
TXN00036862,CUST004554,2024-07-06,96.77,Groceries,Credit
TXN00047225,CUST004554,2024-07-06,62.38,Groceries,Debit
TXN00043104,CUST004554,2024-07-07,7.94,Utilities,Credit
TXN00019059,CUST004554,2024-07-27,53.35,Healthcare,Debit
TXN00031293,CUST004554,2024-07-31,662.79,Entertainment,Debit
TXN00012430,CUST004554,2024-08-16,51.76,Groceries,Debit
