customer_id,age,income_bracket,account_tenure_months,credit_score_tier,num_products,has_checking,has_savings,has_mortgage,has_auto_loan,has_credit_card,avg_monthly_balance,digital_user,customer_segment,campaign_group
CUST003830,52.0,<30K,8,Good,4,1,0,0,0,0,5406.63,1,New,Treatment
CUST003831,41.0,50-75K,2,Good,3,1,0,1,0,0,,1,New,Treatment
CUST003832,37.0,30-50K,10,Very Good,2,1,0,1,1,0,12301.21,1,New,Control
CUST003833,60.0,50-75K,41,Good,4,1,1,0,1,0,2859.2,1,Standard,Treatment
CUST003834,23.0,50-75K,74,Very Good,2,1,1,0,0,0,,1,Standard,Treatment
CUST003835,,,8,Excellent,4,0,1,1,1,0,5509.23,1,New,Control
CUST003836,39.0,<30K,5,Poor,1,1,1,1,1,0,6692.41,1,New,Treatment
CUST003837,63.0,,66,Poor,1,1,1,1,0,0,17863.35,1,Standard,Treatment
CUST003838,,30-50K,17,Fair,3,1,1,0,0,0,2068.05,0,Standard,Control
CUST003839,30.0,30-50K,145,Good,3,1,1,1,0,0,4852.19,1,Standard,Control
CUST003840,,<30K,60,Fair,3,1,0,1,0,0,4674.43,0,Standard,Control
CUST003841,35.0,75-100K,18,Very Good,1,1,1,0,0,0,3460.84,1,Standard,Control
CUST003842,34.0,50-75K,16,Poor,5,1,1,1,0,0,8830.99,1,Standard,Control
CUST003843,59.0,50-75K,35,Good,3,1,0,1,1,0,1214.97,1,Standard,Treatment
CUST003844,24.0,,3,Fair,1,1,0,0,0,0,26302.47,0,New,Control
CUST003845,69.0,75-100K,6,Excellent,1,1,1,1,0,0,,1,New,Treatment
CUST003846,57.0,50-75K,9,Very Good,1,1,1,1,1,0,2301.13,1,New,Control
CUST003847,,30-50K,71,Excellent,3,1,0,1,0,0,4368.84,1,Standard,Control
CUST003848,38.0,30-50K,34,Excellent,2,1,1,1,0,0,572.09,1,Standard,Control
CUST003849,42.0,,1,Good,2,1,0,0,0,0,2242.36,0,New,Treatment
CUST003850,23.0,50-75K,53,Good,3,1,1,0,0,0,78636.19,1,Growth,Control
CUST003851,37.0,75-100K,26,Fair,2,0,1,0,0,0,10100.5,1,Standard,Control
CUST003852,52.0,100-150K,34,Fair,2,1,1,1,0,0,11169.26,1,Standard,Control
CUST003853,64.0,30-50K,11,Very Good,2,1,1,0,1,0,2713.3,0,New,Treatment
CUST003854,,<30K,38,Poor,3,1,0,0,0,0,4347.95,0,Standard,Control
CUST003855,39.0,50-75K,185,Poor,1,1,1,0,0,0,4574.21,1,Standard,Treatment
CUST003856,42.0,30-50K,3,Very Good,3,1,1,0,0,0,914.67,1,New,Control
CUST003857,24.0,<30K,16,Very Good,2,1,1,0,1,0,5666.46,1,Standard,Treatment
CUST003858,53.0,100-150K,13,Very Good,6,1,0,1,1,0,,1,Standard,Treatment
CUST003859,34.0,30-50K,13,Good,2,1,0,0,0,0,40908.63,1,Standard,Control
CUST003860,42.0,100-150K,22,Very Good,6,1,1,1,0,0,6552.37,0,Standard,Treatment
CUST003861,,75-100K,81,Good,1,1,0,1,0,0,4180.7,1,Standard,Treatment
CUST003862,33.0,75-100K,117,Fair,2,1,1,0,0,0,4191.01,1,Standard,Control
CUST003863,44.0,,10,Very Good,6,1,1,0,0,0,7648.09,1,New,Treatment
CUST003864,41.0,,37,Excellent,5,1,1,1,0,0,12369.66,0,Standard,Treatment
CUST003865,39.0,50-75K,48,Poor,2,1,1,0,0,0,17679.88,1,Standard,Control
CUST003866,,,35,Good,4,1,0,0,0,0,,0,Standard,Control
CUST003867,49.0,30-50K,27,Good,3,1,1,0,0,0,17643.96,1,Standard,Control
CUST003868,69.0,30-50K,10,Fair,1,1,0,1,0,0,1163.88,1,New,Control
CUST003869,47.0,,32,Very Good,3,1,0,0,0,0,1510.53,0,Standard,Control
CUST003870,59.0,,24,Good,4,1,1,1,1,0,3819.59,0,Standard,Treatment
CUST003871,,75-100K,76,Very Good,1,1,1,0,0,0,,1,Standard,Treatment
CUST003872,47.0,30-50K,69,Very Good,1,1,0,0,0,0,1015.53,1,Standard,Treatment
CUST003873,,<30K,6,Very Good,2,1,1,0,0,0,2407.4,1,New,Control
CUST003874,22.0,50-75K,4,Fair,4,1,0,0,0,0,6930.81,1,New,Control
CUST003875,,>150K,114,Fair,1,1,1,0,0,0,8771.1,1,Standard,Control
CUST003876,62.0,30-50K,36,Poor,1,1,0,0,1,0,8523.94,1,Standard,Treatment
CUST003877,59.0,<30K,93,Good,5,1,0,0,0,0,15206.32,1,Standard,Control
CUST003878,48.0,50-75K,2,Good,3,1,0,1,0,0,,1,New,Control
CUST003879,22.0,,35,Very Good,2,0,1,1,0,0,,1,Standard,Treatment
CUST003880,,,37,Good,3,1,1,0,0,0,4526.19,0,Standard,Treatment
CUST003881,,50-75K,94,Very Good,3,1,1,0,1,0,,1,Standard,Treatment
CUST003882,47.0,,4,Good,5,1,1,0,0,0,2454.99,1,New,Control
CUST003883,,50-75K,13,Very Good,2,1,1,0,0,0,,0,Standard,Control
CUST003884,,<30K,25,Excellent,1,1,0,0,0,0,26024.12,1,Standard,Control
CUST003885,,,96,Good,4,1,1,0,0,0,4527.96,1,Standard,Treatment
CUST003886,,,134,Very Good,4,1,1,0,1,0,,1,Standard,Control
CUST003887,,>150K,236,Very Good,2,1,0,0,1,0,122089.54,0,Premium,Treatment
CUST003888,42.0,30-50K,153,Very Good,2,1,0,0,0,0,,1,Premium,Treatment
CUST003889,47.0,<30K,1,Very Good,5,1,0,1,1,0,18593.05,1,New,Treatment
CUST003890,57.0,50-75K,2,Good,5,1,0,1,0,0,3126.83,1,New,Control
CUST003891,55.0,75-100K,7,Fair,5,1,0,1,0,0,12851.57,1,New,Control
CUST003892,53.0,,20,Poor,2,1,1,0,0,0,4884.67,1,Standard,Control
CUST003893,,,85,Good,2,1,0,1,1,0,1590.65,1,Standard,Control
CUST003894,22.0,30-50K,107,Excellent,3,1,1,0,0,0,1645.01,1,Standard,Control
CUST003895,39.0,50-75K,9,Very Good,1,1,1,1,0,0,13663.07,0,New,Control
CUST003896,60.0,,46,Good,1,1,0,1,0,0,11891.07,1,Standard,Control
CUST003897,65.0,100-150K,119,Very Good,2,1,1,0,1,0,21257.27,1,Standard,Control
CUST003898,55.0,,29,Very Good,6,1,1,0,0,0,3703.89,0,Standard,Control
CUST003899,51.0,75-100K,5,Good,5,1,1,0,0,0,2893.45,0,New,Control
CUST003900,50.0,50-75K,29,Poor,2,1,1,0,0,0,,1,Standard,Control
CUST003901,36.0,75-100K,22,Fair,2,1,1,1,0,0,,0,Standard,Treatment
CUST003902,,30-50K,41,Very Good,1,1,0,1,0,0,1777.65,1,Standard,Control
CUST003903,70.0,,27,Very Good,3,1,1,0,0,0,2247.3,1,Standard,Control
CUST003904,30.0,30-50K,1,Good,3,1,0,0,0,0,1255.53,1,New,Treatment
CUST003905,69.0,,240,Good,5,1,1,0,0,0,2655.23,0,Standard,Control
CUST003906,40.0,30-50K,37,Very Good,1,1,1,0,0,0,47822.24,0,Standard,Control
CUST003907,64.0,50-75K,30,Excellent,1,1,0,1,1,0,2152.11,0,Standard,Treatment
CUST003908,,30-50K,148,Very Good,5,1,1,0,0,0,534.41,1,Standard,Control
CUST003909,53.0,30-50K,8,Very Good,3,1,1,0,0,0,5898.19,0,New,Control
CUST003910,33.0,>150K,10,Good,2,1,1,1,0,0,10602.11,1,New,Treatment
CUST003911,23.0,30-50K,79,Good,1,1,1,1,0,0,1697.2,0,Standard,Treatment
CUST003912,48.0,75-100K,14,Good,3,1,1,0,0,0,12203.28,1,Standard,Control
CUST003913,60.0,>150K,77,Very Good,3,1,1,1,0,0,42861.91,1,Growth,Treatment
CUST003914,32.0,<30K,15,Good,4,1,1,0,0,0,3715.74,0,Standard,Control
CUST003915,22.0,75-100K,1,Very Good,3,1,1,1,0,0,11990.71,1,New,Control
CUST003916,43.0,30-50K,34,Good,2,1,0,0,0,0,14901.66,1,Standard,Control
CUST003917,43.0,<30K,10,Very Good,5,1,1,0,0,0,8046.14,1,New,Control
CUST003918,53.0,,68,Good,2,0,0,1,1,0,14620.28,0,Standard,Control
CUST003919,,100-150K,49,Good,1,1,1,0,0,0,9309.83,1,Standard,Treatment
CUST003920,,<30K,123,Very Good,3,1,0,0,0,0,1577.26,1,Standard,Control
CUST003921,72.0,50-75K,73,Poor,1,1,1,0,0,0,500.0,1,Standard,Control
CUST003922,,50-75K,9,Excellent,1,1,1,0,0,0,6150.0,1,New,Treatment
CUST003923,39.0,100-150K,77,Good,4,0,1,0,1,0,3723.29,0,Standard,Control
CUST003924,22.0,<30K,49,Good,1,1,1,0,0,0,697.74,0,Standard,Treatment
CUST003925,41.0,,53,Very Good,4,1,0,0,0,0,3795.76,0,Standard,Control
CUST003926,39.0,,85,Very Good,4,1,1,0,1,0,,1,Standard,Control
CUST003927,,75-100K,40,Good,1,1,1,1,0,0,7036.3,0,Standard,Treatment
CUST003928,51.0,100-150K,30,Excellent,1,1,0,0,0,0,18729.18,1,Standard,Control
CUST003929,27.0,75-100K,48,Poor,2,1,1,1,1,0,1865.22,1,Standard,Control
CUST003930,47.0,<30K,16,Fair,3,1,1,0,0,0,500.0,0,Standard,Treatment
CUST003931,55.0,50-75K,9,Very Good,1,1,1,1,0,0,3033.9,0,New,Control
CUST003932,67.0,30-50K,46,Good,4,1,1,0,1,0,13054.43,1,Standard,Control
CUST003933,58.0,30-50K,12,Good,1,1,1,0,0,0,24485.22,0,Standard,Treatment
CUST003934,56.0,50-75K,3,Good,5,1,0,1,1,0,2384.71,0,New,Treatment
CUST003935,45.0,30-50K,1,Good,1,1,1,0,0,0,9916.64,0,New,Control
CUST003936,50.0,50-75K,44,Very Good,2,1,1,0,1,0,,0,Standard,Control
CUST003937,63.0,>150K,21,Very Good,6,1,0,0,0,0,4955.51,1,Standard,Control
CUST003938,25.0,<30K,66,Excellent,1,1,0,0,0,0,500.0,0,Standard,Control
CUST003939,39.0,100-150K,22,Very Good,2,1,1,1,0,0,3317.58,1,Standard,Control
CUST003940,33.0,50-75K,31,Good,1,1,1,1,0,0,7214.24,1,Standard,Control
CUST003941,50.0,,25,Good,2,1,1,0,0,0,2833.09,1,Standard,Control
CUST003942,63.0,75-100K,50,Good,3,0,0,0,0,0,911.71,0,Standard,Treatment
CUST003943,36.0,30-50K,21,Very Good,4,1,0,0,1,0,,0,Standard,Control
CUST003944,22.0,50-75K,159,Poor,1,1,1,0,0,0,43306.46,0,Standard,Treatment
CUST003945,,,132,Good,3,1,0,0,1,0,,1,Standard,Treatment
CUST003946,58.0,30-50K,90,Excellent,3,1,1,1,1,0,2084.61,1,Standard,Treatment
CUST003947,53.0,,121,Very Good,1,1,0,0,1,0,3684.71,0,Standard,Control
CUST003948,,,28,Fair,1,1,0,1,1,0,36189.5,0,Standard,Treatment
CUST003949,40.0,<30K,36,Fair,2,1,0,0,0,0,992.47,0,Standard,Control
CUST003950,,,65,Very Good,3,1,0,1,0,0,1952.82,1,Standard,Control
CUST003951,52.0,50-75K,57,Excellent,4,1,1,0,1,0,11055.24,0,Standard,Control
CUST003952,,<30K,106,Good,5,1,1,0,0,0,,1,Standard,Control
CUST003953,,,60,Good,5,1,1,1,1,0,,0,Standard,Control
CUST003954,,,240,Very Good,3,1,0,0,0,0,41356.03,1,Growth,Treatment
CUST003955,,,20,Very Good,1,1,0,0,0,0,39935.46,1,Standard,Control
CUST003956,35.0,<30K,85,Very Good,2,1,1,0,0,0,9979.93,0,Standard,Treatment
CUST003957,,30-50K,57,Good,4,1,1,0,0,0,,1,Standard,Treatment
CUST003958,41.0,75-100K,56,Excellent,1,1,1,0,0,0,2428.74,1,Standard,Control
CUST003959,61.0,50-75K,18,Good,3,1,1,0,0,0,4940.94,1,Standard,Control
CUST003960,47.0,>150K,73,Fair,4,1,1,0,1,0,1967.36,1,Standard,Treatment
CUST003961,,100-150K,110,Very Good,1,1,0,0,1,0,30378.18,1,Standard,Treatment
CUST003962,73.0,30-50K,11,Good,1,1,1,1,0,0,5860.86,1,New,Control
CUST003963,45.0,<30K,47,Very Good,6,0,1,1,0,0,,1,Standard,Treatment
CUST003964,,75-100K,23,Fair,1,0,1,0,0,0,5245.58,1,Standard,Treatment
CUST003965,35.0,100-150K,218,Very Good,1,1,0,1,1,0,2292.17,1,Standard,Control
CUST003966,50.0,75-100K,31,Good,3,1,0,1,0,0,9103.11,1,Standard,Treatment
CUST003967,,,12,Very Good,1,1,1,0,0,0,3773.03,1,Standard,Treatment
CUST003968,22.0,>150K,23,Poor,1,1,1,0,0,0,160879.73,1,Standard,Treatment
CUST003969,75.0,30-50K,50,Very Good,6,1,1,1,0,0,2909.69,0,Standard,Treatment
CUST003970,,75-100K,3,Very Good,5,1,0,1,1,0,13392.28,0,New,Control
CUST003971,39.0,100-150K,44,Good,3,1,0,1,1,0,45017.08,0,Growth,Treatment
CUST003972,,30-50K,128,Fair,2,1,0,0,0,0,500.0,1,Standard,Control
CUST003973,,100-150K,91,Good,2,1,1,1,0,0,2933.47,1,Standard,Control
CUST003974,,,3,Very Good,1,1,1,0,0,0,30784.57,1,New,Treatment
CUST003975,50.0,,240,Good,3,1,1,1,0,0,500.0,0,Standard,Treatment
CUST003976,47.0,,57,Good,3,1,1,1,0,0,20606.02,1,Growth,Control
CUST003977,52.0,>150K,8,Good,4,1,0,0,0,0,7285.82,1,New,Control
CUST003978,,<30K,1,Excellent,1,1,1,0,1,0,31251.95,0,New,Control
CUST003979,53.0,75-100K,9,Good,1,1,1,0,1,0,3432.57,0,New,Treatment
CUST003980,29.0,,87,Poor,3,1,1,0,1,0,6753.62,0,Standard,Control
CUST003981,65.0,50-75K,1,Very Good,3,1,0,0,0,0,1207.37,0,New,Treatment
CUST003982,,,12,Very Good,2,1,0,1,0,0,3737.73,1,Standard,Treatment
CUST003983,75.0,75-100K,67,Fair,5,1,1,1,0,0,1933.88,0,Standard,Control
CUST003984,28.0,30-50K,42,Excellent,2,1,1,1,0,0,,0,Standard,Control
CUST003985,48.0,50-75K,73,Very Good,1,1,1,0,1,0,5873.92,0,Standard,Control
CUST003986,,30-50K,65,Good,3,1,1,0,1,0,,1,Standard,Treatment
CUST003987,53.0,>150K,2,Good,1,1,0,0,0,0,500.0,1,New,Control
CUST003988,36.0,<30K,107,Excellent,5,1,0,1,0,0,6591.28,1,Standard,Treatment
CUST003989,,30-50K,12,Good,1,1,0,1,0,0,6377.68,1,Standard,Treatment
CUST003990,,30-50K,38,Good,1,1,0,1,0,0,,1,Standard,Control
CUST003991,22.0,50-75K,49,Fair,2,1,0,1,0,0,4877.58,1,Standard,Control
CUST003992,37.0,30-50K,8,Very Good,4,1,1,0,1,0,1339.99,1,New,Treatment
CUST003993,,50-75K,179,Very Good,1,1,0,0,0,0,30645.31,1,Standard,Control
CUST003994,56.0,100-150K,32,Very Good,3,1,1,1,1,0,3272.35,1,Standard,Control
CUST003995,,75-100K,2,Fair,3,1,1,1,0,0,1534.92,1,New,Treatment
CUST003996,45.0,50-75K,132,Very Good,2,1,1,0,0,0,28150.7,1,Standard,Treatment
CUST003997,22.0,,42,Very Good,2,1,1,0,0,0,37891.96,1,Standard,Control
CUST003998,,75-100K,57,Good,2,1,0,0,1,0,500.0,0,Standard,Treatment
CUST003999,69.0,30-50K,35,Very Good,1,1,1,0,0,0,1614.83,1,Standard,Control
CUST004000,50.0,,86,Good,1,1,1,0,1,0,,1,Standard,Treatment
CUST004001,32.0,30-50K,1,Very Good,1,1,1,0,0,0,6864.54,1,New,Treatment
CUST004002,44.0,,14,Poor,3,1,0,0,1,0,10775.78,1,Standard,Control
CUST004003,45.0,30-50K,30,Good,4,1,0,0,0,0,100881.39,1,Growth,Control
CUST004004,52.0,100-150K,3,Excellent,1,1,0,1,0,0,1319.69,0,New,Treatment
CUST004005,,<30K,58,Excellent,3,1,1,0,0,0,5934.58,1,Standard,Control
CUST004006,53.0,50-75K,24,Good,2,1,1,0,0,0,837.18,1,Standard,Control
CUST004007,22.0,<30K,15,Good,1,1,1,0,0,0,6452.84,1,Standard,Treatment
CUST004008,35.0,75-100K,1,Poor,1,1,0,0,0,0,35927.91,0,New,Control
CUST004009,,,61,Very Good,1,1,0,0,1,0,500.0,1,Standard,Control
CUST004010,54.0,50-75K,86,Good,2,1,0,0,0,0,,1,Standard,Control
CUST004011,,50-75K,24,Good,1,1,1,0,0,0,12580.93,1,Standard,Control
CUST004012,23.0,100-150K,39,Fair,1,1,0,0,1,0,12973.56,0,Standard,Control
CUST004013,30.0,50-75K,12,Excellent,2,0,1,0,1,0,,0,Standard,Treatment
CUST004014,47.0,50-75K,46,Good,3,1,1,0,1,0,13099.96,1,Standard,Treatment
CUST004015,43.0,50-75K,1,Good,3,1,0,1,0,0,,1,Growth,Treatment
CUST004016,,75-100K,32,Good,4,1,1,1,0,0,9525.78,1,Standard,Control
CUST004017,37.0,<30K,49,Good,1,1,0,0,0,0,28353.47,1,Standard,Treatment
CUST004018,55.0,,120,Very Good,4,1,1,1,0,0,7250.41,1,Standard,Treatment
CUST004019,,50-75K,23,Excellent,2,1,1,0,0,0,3588.27,1,Standard,Treatment
CUST004020,43.0,<30K,69,Very Good,4,1,1,0,0,0,6917.9,1,Standard,Control
CUST004021,75.0,75-100K,43,Good,2,1,1,0,0,0,13521.46,1,Standard,Control
CUST004022,,,125,Very Good,2,1,0,1,0,0,710.12,1,Standard,Treatment
CUST004023,22.0,<30K,24,Good,6,1,1,0,0,0,,1,Standard,Treatment
CUST004024,,50-75K,18,Good,2,1,1,0,0,0,4211.4,0,Standard,Treatment
CUST004025,34.0,100-150K,104,Excellent,3,1,1,0,0,0,2599.2,0,Standard,Treatment
CUST004026,40.0,100-150K,2,Good,2,1,1,0,0,0,1258.8,1,New,Control
CUST004027,,>150K,7,Good,4,1,1,1,0,0,514.35,1,New,Control
CUST004028,,,4,Excellent,1,1,1,1,0,0,2642.9,1,New,Control
CUST004029,68.0,,88,Fair,3,1,1,0,1,0,2404.98,1,Standard,Control
CUST004030,57.0,30-50K,1,Very Good,1,1,1,1,0,0,15222.26,1,New,Treatment
CUST004031,,75-100K,94,Excellent,2,1,0,1,0,0,19063.82,0,Standard,Treatment
CUST004032,,,28,Good,6,1,1,0,1,0,,1,Standard,Control
CUST004033,27.0,50-75K,1,Poor,1,1,0,0,0,0,1745.87,0,New,Control
CUST004034,,50-75K,24,Good,2,1,1,0,0,0,2503.92,1,Standard,Treatment
CUST004035,32.0,30-50K,9,Fair,2,1,1,0,0,0,,1,New,Control
CUST004036,59.0,100-150K,47,Good,2,0,0,1,0,0,2195.83,1,Standard,Treatment
CUST004037,,,54,Very Good,6,1,1,0,0,0,51854.66,1,Premium,Control
CUST004038,,50-75K,32,Good,3,1,1,0,0,0,5715.04,0,Standard,Control
CUST004039,44.0,>150K,1,Good,3,1,1,0,0,0,8360.07,1,New,Control
CUST004040,34.0,50-75K,51,Good,2,1,0,0,0,0,2794.67,1,Standard,Treatment
CUST004041,48.0,30-50K,88,Very Good,3,0,1,0,0,0,34307.52,1,Growth,Control
CUST004042,,,61,Very Good,5,1,1,0,1,0,8278.37,1,Standard,Control
CUST004043,22.0,,85,Good,2,1,1,0,0,0,2762.27,0,Standard,Control
CUST004044,49.0,,10,Very Good,3,1,1,0,0,0,1010.04,0,New,Control
CUST004045,58.0,75-100K,105,Good,2,1,0,0,1,0,,0,Standard,Treatment
CUST004046,38.0,75-100K,18,Good,3,1,0,0,0,0,2279.3,0,Standard,Control
CUST004047,55.0,30-50K,1,Good,1,1,1,0,0,0,3971.34,1,New,Treatment
CUST004048,,100-150K,88,Good,4,1,1,0,0,0,1597.74,1,Standard,Treatment
CUST004049,43.0,,136,Very Good,2,1,1,0,0,0,1625.41,1,Standard,Control
CUST004050,50.0,30-50K,51,Good,2,1,1,0,0,0,2362.35,1,Standard,Control
CUST004051,,,12,Excellent,4,1,0,1,0,0,4547.05,0,Standard,Control
CUST004052,47.0,,13,Good,1,1,1,1,0,0,1181.73,1,Standard,Control
CUST004053,51.0,100-150K,30,Excellent,1,1,0,0,1,0,3629.71,1,Standard,Control
CUST004054,47.0,100-150K,109,Poor,2,1,1,0,0,0,2072.03,0,Standard,Control
CUST004055,29.0,100-150K,7,Good,2,1,0,0,0,0,4248.37,1,New,Control
CUST004056,48.0,50-75K,83,Poor,1,1,1,1,1,0,14764.75,1,Standard,Control
CUST004057,66.0,50-75K,16,Good,1,1,0,0,0,0,6320.03,1,Standard,Control
CUST004058,51.0,50-75K,79,Very Good,5,1,1,1,0,0,2368.42,0,Standard,Treatment
CUST004059,59.0,<30K,121,Poor,4,1,1,0,1,0,4639.94,1,Standard,Control
CUST004060,,75-100K,26,Good,2,1,0,1,0,0,10061.89,0,Standard,Treatment
CUST004061,56.0,,21,Fair,4,1,0,1,0,0,11398.68,1,Standard,Control
CUST004062,49.0,,77,Good,3,1,1,1,0,0,,1,Standard,Control
CUST004063,30.0,50-75K,36,Very Good,1,1,1,0,1,0,42491.46,1,Standard,Treatment
CUST004064,49.0,50-75K,55,Very Good,2,1,1,1,0,0,1702.28,1,Standard,Control
CUST004065,30.0,30-50K,46,Very Good,1,1,0,0,0,0,,0,Standard,Treatment
CUST004066,,30-50K,7,Good,1,1,1,0,0,0,4531.67,1,New,Treatment
CUST004067,,30-50K,89,Excellent,4,1,1,0,0,0,16694.17,0,Standard,Control
CUST004068,,30-50K,10,Very Good,3,1,0,1,0,0,4974.37,0,New,Control
CUST004069,,>150K,129,Good,2,1,1,1,0,0,59900.53,1,Standard,Treatment
CUST004070,,30-50K,13,Good,2,1,1,0,0,0,5469.23,1,Standard,Treatment
CUST004071,,30-50K,63,Excellent,3,1,1,1,0,0,11845.08,1,Standard,Control
CUST004072,,50-75K,16,Good,2,1,0,0,0,0,3866.61,0,Standard,Treatment
CUST004073,22.0,,18,Very Good,6,1,1,0,0,0,7415.58,1,Standard,Treatment
CUST004074,,30-50K,17,Good,1,1,1,0,0,0,,1,Standard,Treatment
CUST004075,38.0,75-100K,66,Fair,1,1,1,0,0,0,8226.7,1,Standard,Treatment
CUST004076,,75-100K,39,Very Good,3,1,1,0,1,0,,1,Standard,Control
CUST004077,,,102,Very Good,2,1,1,1,0,0,2576.51,1,Standard,Treatment
CUST004078,22.0,30-50K,17,Good,5,1,1,0,0,0,2146.12,0,Standard,Treatment
CUST004079,,,56,Very Good,2,1,0,0,0,0,48276.93,1,Standard,Control
CUST004080,40.0,,67,Fair,1,1,1,0,0,0,2057.07,1,Standard,Control
CUST004081,,,7,Very Good,2,1,1,1,1,0,2749.58,1,New,Control
CUST004082,34.0,<30K,24,Excellent,4,1,1,1,0,0,1970.03,0,Standard,Control
CUST004083,70.0,50-75K,31,Excellent,4,1,1,1,0,0,,1,Standard,Treatment
CUST004084,22.0,50-75K,21,Good,1,1,1,0,0,0,3298.92,1,Standard,Control
CUST004085,64.0,30-50K,18,Good,3,1,0,0,1,0,2846.21,1,Standard,Treatment
CUST004086,41.0,50-75K,55,Very Good,1,1,1,0,0,0,63978.8,1,Premium,Treatment
CUST004087,57.0,50-75K,11,Very Good,3,1,1,0,1,0,5905.96,1,New,Control
CUST004088,,,59,Good,1,1,1,0,0,0,11088.43,0,Standard,Control
CUST004089,,75-100K,131,Excellent,3,1,1,0,0,0,8008.93,1,Standard,Treatment
CUST004090,39.0,75-100K,39,Good,2,1,1,1,0,0,,0,Standard,Control
CUST004091,,30-50K,45,Good,4,1,1,1,1,0,,0,Standard,Treatment
CUST004092,66.0,75-100K,3,Poor,2,1,1,0,0,0,,1,New,Treatment
CUST004093,43.0,<30K,95,Poor,2,1,0,0,0,0,1125.4,1,Standard,Control
CUST004094,48.0,,16,Poor,4,1,0,0,0,0,5122.4,0,Standard,Control
CUST004095,,,45,Excellent,3,1,1,0,1,0,5545.96,1,Standard,Control
CUST004096,29.0,<30K,185,Good,1,1,1,1,0,0,4214.2,1,Standard,Treatment
CUST004097,,50-75K,43,Good,2,1,0,0,1,0,,1,Standard,Control
CUST004098,,50-75K,61,Very Good,4,1,1,1,0,0,4024.19,1,Standard,Control
CUST004099,43.0,,28,Very Good,1,1,1,0,0,0,,1,Standard,Treatment
CUST004100,46.0,30-50K,2,Very Good,3,1,1,0,0,0,,1,New,Control
CUST004101,,30-50K,76,Good,1,1,1,0,0,0,15936.42,1,Standard,Control
CUST004102,,50-75K,1,Very Good,2,1,1,0,0,0,12166.49,1,New,Treatment
CUST004103,,50-75K,57,Fair,5,1,1,0,0,0,500.0,0,Standard,Control
CUST004104,58.0,30-50K,1,Poor,1,1,1,0,0,0,803.48,1,New,Control
CUST004105,44.0,75-100K,95,Fair,1,1,0,0,0,0,620.2,0,Standard,Treatment
CUST004106,48.0,75-100K,8,Good,1,1,1,0,0,0,,1,New,Treatment
CUST004107,40.0,100-150K,34,Good,2,1,1,1,0,0,1333.57,0,Standard,Control
CUST004108,,,43,Very Good,3,1,1,0,0,0,17198.12,1,Standard,Control
CUST004109,,,29,Fair,1,1,1,0,0,0,1322.0,1,Standard,Treatment
CUST004110,,75-100K,20,Very Good,3,0,1,0,1,0,6075.13,0,Standard,Treatment
CUST004111,,30-50K,30,Fair,3,0,1,0,1,0,1456.06,1,Standard,Control
CUST004112,,75-100K,17,Fair,4,1,1,0,0,0,9761.28,0,Standard,Control
CUST004113,68.0,50-75K,27,Good,2,0,1,0,0,0,3350.77,0,Standard,Control
CUST004114,,>150K,21,Excellent,1,1,0,1,0,0,2859.11,1,Standard,Control
CUST004115,,75-100K,40,Very Good,2,1,1,1,0,0,2153.37,0,Standard,Treatment
CUST004116,39.0,>150K,13,Excellent,2,1,1,0,0,0,,1,Standard,Control
CUST004117,41.0,75-100K,214,Very Good,2,1,0,0,0,0,7578.72,1,Standard,Control
CUST004118,22.0,100-150K,33,Very Good,1,1,0,0,1,0,2171.87,1,Standard,Control
CUST004119,,75-100K,10,Very Good,4,1,0,0,0,0,86936.35,0,Premium,Control
CUST004120,29.0,50-75K,31,Very Good,2,0,0,1,0,0,33149.78,1,Standard,Control
CUST004121,35.0,30-50K,96,Fair,2,1,1,0,0,0,3562.57,0,Standard,Treatment
CUST004122,42.0,30-50K,1,Good,1,1,1,0,0,0,2997.98,1,New,Control
CUST004123,59.0,<30K,54,Good,2,1,0,0,0,0,3891.2,0,Standard,Treatment
CUST004124,48.0,50-75K,38,Good,5,1,1,1,0,0,29729.17,0,Growth,Treatment
CUST004125,,,8,Good,2,1,1,0,0,0,61352.03,1,New,Treatment
CUST004126,,50-75K,81,Fair,3,1,1,1,1,0,500.0,0,Standard,Control
CUST004127,31.0,>150K,22,Good,3,1,1,0,0,0,24448.11,1,Growth,Treatment
CUST004128,,100-150K,16,Poor,3,0,1,1,1,0,3474.16,1,Standard,Control
CUST004129,,30-50K,84,Excellent,5,1,1,0,0,0,1830.8,0,Standard,Control
CUST004130,69.0,30-50K,48,Fair,2,1,1,1,1,0,18808.69,0,Standard,Control
CUST004131,,50-75K,109,Good,2,1,0,1,0,0,,1,Standard,Control
CUST004132,,30-50K,47,Excellent,3,1,0,0,1,0,25379.33,1,Growth,Treatment
CUST004133,61.0,75-100K,64,Good,4,1,1,0,1,0,15401.8,1,Standard,Control
CUST004134,64.0,50-75K,86,Fair,3,1,1,0,0,0,7320.68,0,Standard,Control
CUST004135,43.0,50-75K,2,Good,2,1,1,0,0,0,34448.11,0,New,Control
CUST004136,39.0,100-150K,71,Fair,2,1,1,0,1,0,4095.25,1,Standard,Control
CUST004137,44.0,75-100K,45,Fair,1,1,1,1,0,0,1317.82,1,Standard,Treatment
CUST004138,50.0,<30K,3,Poor,3,1,1,1,0,0,49094.96,1,Growth,Treatment
CUST004139,58.0,75-100K,34,Good,2,1,1,0,1,0,3698.34,1,Standard,Treatment
