customer_id,age,income_bracket,account_tenure_months,credit_score_tier,num_products,has_checking,has_savings,has_mortgage,has_auto_loan,has_credit_card,avg_monthly_balance,digital_user,customer_segment
CUST003743,49,<30K,3,Very Good,2,1,1,0,0,0,6970.29,1,New
CUST003744,47,>150K,23,Good,2,1,1,0,0,0,9631.41,0,Standard
CUST003745,30,50-75K,53,Very Good,2,0,1,1,0,0,4703.22,0,Standard
CUST003746,42,50-75K,30,Good,2,1,1,0,0,0,12225.88,0,Standard
CUST003747,22,75-100K,23,Good,3,1,0,0,0,0,5128.72,0,Standard
CUST003748,47,50-75K,6,Very Good,2,1,1,0,1,0,8206.95,1,New
CUST003749,66,<30K,13,Fair,1,1,1,0,0,0,2214.35,0,Standard
CUST003750,22,50-75K,5,Good,1,0,0,0,0,0,6481.05,0,New
CUST003751,36,75-100K,79,Fair,5,1,0,0,0,0,25194.31,0,Growth
CUST003752,49,50-75K,6,Poor,3,1,1,1,0,0,9714.12,1,New
CUST003753,63,75-100K,43,Good,6,1,1,0,0,0,5652.56,1,Standard
CUST003754,38,30-50K,20,Good,2,1,1,1,0,0,500.0,0,Standard
CUST003755,34,30-50K,12,Very Good,1,1,1,1,0,0,7788.41,1,Standard
CUST003756,22,30-50K,48,Very Good,1,1,1,1,0,0,4426.19,1,Standard
CUST003757,46,30-50K,29,Very Good,1,1,1,0,0,0,1356.12,0,Standard
CUST003758,75,75-100K,24,Good,4,1,0,1,0,0,4534.53,1,Standard
CUST003759,49,75-100K,43,Very Good,2,1,1,1,0,0,4560.39,1,Standard
CUST003760,44,30-50K,32,Good,5,1,0,0,0,0,4950.16,0,Standard
CUST003761,49,50-75K,17,Good,3,1,1,1,0,0,12015.5,0,Standard
CUST003762,44,75-100K,39,Very Good,2,1,0,0,0,0,3813.72,1,Standard
CUST003763,32,30-50K,53,Excellent,1,1,0,0,0,0,3661.65,1,Standard
CUST003764,57,30-50K,1,Fair,2,0,0,1,0,0,3217.3,0,New
CUST003765,48,>150K,30,Excellent,3,1,1,0,0,0,6589.73,0,Standard
CUST003766,45,50-75K,2,Poor,1,1,0,1,0,0,9415.13,0,New
CUST003767,30,>150K,9,Good,2,1,1,1,0,0,23082.19,1,New
CUST003768,64,30-50K,39,Good,2,1,1,0,0,0,9275.48,0,Standard
CUST003769,54,75-100K,96,Very Good,3,1,0,0,0,0,17896.3,1,Standard
CUST003770,36,30-50K,102,Fair,2,0,0,1,0,0,13571.31,0,Standard
CUST003771,60,30-50K,3,Excellent,2,1,1,0,1,0,5904.51,1,New
CUST003772,37,50-75K,26,Very Good,6,1,0,0,1,0,2056.16,1,Standard
CUST003773,33,30-50K,41,Very Good,5,1,1,0,0,0,7981.51,1,Standard
CUST003774,33,30-50K,7,Good,2,1,1,0,0,0,31885.67,0,New
CUST003775,22,30-50K,69,Excellent,2,1,1,0,0,0,18103.44,0,Standard
CUST003776,52,<30K,65,Very Good,4,1,1,0,0,0,22782.01,1,Growth
CUST003777,22,75-100K,112,Good,1,1,1,0,0,0,537.8,1,Standard
CUST003778,26,50-75K,1,Very Good,2,1,1,0,1,0,500.0,1,New
CUST003779,22,<30K,11,Good,1,1,0,0,1,0,2747.39,1,New
CUST003780,43,30-50K,84,Very Good,2,1,0,0,0,0,8686.18,1,Standard
CUST003781,42,<30K,53,Good,3,1,1,1,1,0,3135.2,0,Standard
CUST003782,40,50-75K,107,Good,1,0,1,1,0,0,3867.22,0,Standard
CUST003783,29,<30K,2,Poor,4,1,1,0,0,0,832.38,0,New
CUST003784,27,75-100K,43,Good,1,1,0,1,0,0,2371.72,0,Standard
CUST003785,51,<30K,40,Very Good,1,1,0,0,0,0,1691.96,1,Standard
CUST003786,36,30-50K,1,Excellent,4,1,1,0,1,0,1758.09,1,New
CUST003787,49,100-150K,34,Excellent,3,1,0,0,0,0,2032.37,0,Standard
CUST003788,31,75-100K,45,Good,5,1,0,1,0,0,1318.69,1,Standard
CUST003789,47,<30K,10,Very Good,5,1,1,0,1,0,500.0,1,New
CUST003790,64,75-100K,15,Fair,5,1,1,0,0,0,26739.26,1,Growth
CUST003791,53,50-75K,49,Very Good,3,1,1,0,0,0,4272.45,1,Standard
CUST003792,38,75-100K,30,Poor,2,1,1,1,0,0,2154.49,1,Standard
CUST003793,48,50-75K,93,Good,1,0,1,0,1,0,4137.59,1,Standard
CUST003794,41,75-100K,20,Very Good,1,1,1,1,1,0,7329.09,1,Standard
CUST003795,45,>150K,14,Good,1,1,1,0,1,0,5631.06,1,Standard
CUST003796,40,30-50K,201,Poor,6,0,1,1,0,0,2034.46,0,Standard
CUST003797,42,50-75K,116,Very Good,3,0,1,0,0,0,16188.19,1,Standard
CUST003798,48,50-75K,1,Good,2,1,0,0,0,0,2407.95,1,New
CUST003799,30,<30K,70,Poor,5,1,0,1,0,0,3717.47,1,Standard
CUST003800,29,<30K,5,Poor,4,1,0,1,0,0,38878.82,1,Growth
CUST003801,24,<30K,1,Good,4,1,0,1,0,0,58219.58,0,Growth
CUST003802,22,50-75K,15,Fair,3,1,1,0,0,0,19482.58,0,Standard
CUST003803,26,50-75K,15,Very Good,3,1,1,1,0,0,2202.82,1,Standard
CUST003804,47,50-75K,82,Good,1,1,1,1,0,0,2950.53,1,Standard
CUST003805,31,<30K,59,Very Good,6,1,1,0,0,0,1929.03,1,Standard
CUST003806,52,50-75K,191,Fair,1,1,1,1,1,0,3695.82,1,Standard
CUST003807,45,100-150K,59,Good,6,1,1,0,0,0,9329.25,1,Standard
CUST003808,22,30-50K,26,Very Good,3,1,0,0,0,0,515.06,1,Standard
CUST003809,54,50-75K,57,Very Good,2,1,1,0,1,0,1420.41,1,Standard
CUST003810,57,75-100K,240,Very Good,2,1,1,0,0,0,5604.04,0,Standard
CUST003811,30,75-100K,59,Excellent,4,1,0,0,0,0,4379.04,0,Standard
CUST003812,51,50-75K,68,Fair,1,1,1,0,0,0,2870.17,1,Standard
CUST003813,32,100-150K,133,Good,2,1,1,0,0,0,919.56,0,Standard
CUST003814,46,30-50K,5,Excellent,3,1,1,0,0,0,2403.85,1,New
CUST003815,26,100-150K,58,Poor,2,1,1,1,1,0,2748.12,1,Standard
CUST003816,22,30-50K,91,Poor,1,1,1,0,0,0,995.23,1,Standard
CUST003817,39,30-50K,148,Good,3,1,1,0,0,0,1803.59,1,Standard
CUST003818,43,<30K,11,Very Good,2,1,1,0,0,0,3891.95,0,New
CUST003819,39,75-100K,33,Good,1,1,0,0,1,0,8664.48,1,Standard
CUST003820,27,50-75K,54,Fair,2,1,0,0,0,0,14732.67,1,Standard
CUST003821,39,30-50K,13,Good,1,1,1,0,0,0,1398.69,0,Standard
CUST003822,49,30-50K,44,Very Good,1,1,1,0,1,0,3228.75,1,Standard
CUST003823,44,100-150K,14,Good,1,1,0,1,1,0,3659.09,0,Standard
CUST003824,47,75-100K,19,Good,3,1,0,0,0,0,3875.82,1,Standard
CUST003825,34,50-75K,27,Very Good,1,1,1,0,0,0,3567.77,1,Standard
CUST003826,62,50-75K,36,Excellent,2,1,1,0,0,0,1205.79,0,Standard
CUST003827,27,50-75K,28,Very Good,3,1,1,0,0,0,8689.96,1,Standard
CUST003828,52,30-50K,32,Very Good,2,1,1,0,1,0,3371.42,1,Standard
CUST003829,62,100-150K,17,Good,1,1,1,0,0,0,5113.3,0,Standard
CUST003830,52,<30K,8,Good,4,1,0,0,0,0,5406.63,1,New
CUST003831,41,50-75K,2,Good,3,1,0,1,0,0,2374.07,1,New
CUST003832,37,30-50K,10,Very Good,2,1,0,1,1,0,12301.21,1,New
CUST003833,60,50-75K,41,Good,4,1,1,0,1,0,2859.2,1,Standard
CUST003834,23,50-75K,74,Very Good,2,1,1,0,0,0,6016.43,1,Standard
CUST003835,30,50-75K,8,Excellent,4,0,1,1,1,0,5509.23,1,New
CUST003836,39,<30K,5,Poor,1,1,1,1,1,0,6692.41,1,New
CUST003837,63,50-75K,66,Poor,1,1,1,1,0,0,17863.35,1,Standard
CUST003838,50,30-50K,17,Fair,3,1,1,0,0,0,2068.05,0,Standard
CUST003839,30,30-50K,145,Good,3,1,1,1,0,0,4852.19,1,Standard
CUST003840,40,<30K,60,Fair,3,1,0,1,0,0,4674.43,0,Standard
CUST003841,35,75-100K,18,Very Good,1,1,1,0,0,0,3460.84,1,Standard
CUST003842,34,50-75K,16,Poor,5,1,1,1,0,0,8830.99,1,Standard
CUST003843,59,50-75K,35,Good,3,1,0,1,1,0,1214.97,1,Standard
CUST003844,24,75-100K,3,Fair,1,1,0,0,0,0,26302.47,0,New
CUST003845,69,75-100K,6,Excellent,1,1,1,1,0,0,27830.36,1,New
CUST003846,57,50-75K,9,Very Good,1,1,1,1,1,0,2301.13,1,New
CUST003847,61,30-50K,71,Excellent,3,1,0,1,0,0,4368.84,1,Standard
CUST003848,38,30-50K,34,Excellent,2,1,1,1,0,0,572.09,1,Standard
CUST003849,42,50-75K,1,Good,2,1,0,0,0,0,2242.36,0,New
CUST003850,23,50-75K,53,Good,3,1,1,0,0,0,78636.19,1,Growth
CUST003851,37,75-100K,26,Fair,2,0,1,0,0,0,10100.5,1,Standard
CUST003852,52,100-150K,34,Fair,2,1,1,1,0,0,11169.26,1,Standard
CUST003853,64,30-50K,11,Very Good,2,1,1,0,1,0,2713.3,0,New
CUST003854,28,<30K,38,Poor,3,1,0,0,0,0,4347.95,0,Standard
CUST003855,39,50-75K,185,Poor,1,1,1,0,0,0,4574.21,1,Standard
CUST003856,42,30-50K,3,Very Good,3,1,1,0,0,0,914.67,1,New
CUST003857,24,<30K,16,Very Good,2,1,1,0,1,0,5666.46,1,Standard
CUST003858,53,100-150K,13,Very Good,6,1,0,1,1,0,12093.93,1,Standard
CUST003859,34,30-50K,13,Good,2,1,0,0,0,0,40908.63,1,Standard
CUST003860,42,100-150K,22,Very Good,6,1,1,1,0,0,6552.37,0,Standard
CUST003861,38,75-100K,81,Good,1,1,0,1,0,0,4180.7,1,Standard
CUST003862,33,75-100K,117,Fair,2,1,1,0,0,0,4191.01,1,Standard
CUST003863,44,30-50K,10,Very Good,6,1,1,0,0,0,7648.09,1,New
CUST003864,41,30-50K,37,Excellent,5,1,1,1,0,0,12369.66,0,Standard
CUST003865,39,50-75K,48,Poor,2,1,1,0,0,0,17679.88,1,Standard
CUST003866,34,30-50K,35,Good,4,1,0,0,0,0,500.0,0,Standard
CUST003867,49,30-50K,27,Good,3,1,1,0,0,0,17643.96,1,Standard
CUST003868,69,30-50K,10,Fair,1,1,0,1,0,0,1163.88,1,New
CUST003869,47,30-50K,32,Very Good,3,1,0,0,0,0,1510.53,0,Standard
CUST003870,59,30-50K,24,Good,4,1,1,1,1,0,3819.59,0,Standard
CUST003871,24,75-100K,76,Very Good,1,1,1,0,0,0,8969.22,1,Standard
CUST003872,47,30-50K,69,Very Good,1,1,0,0,0,0,1015.53,1,Standard
CUST003873,28,<30K,6,Very Good,2,1,1,0,0,0,2407.4,1,New
CUST003874,22,50-75K,4,Fair,4,1,0,0,0,0,6930.81,1,New
CUST003875,33,>150K,114,Fair,1,1,1,0,0,0,8771.1,1,Standard
CUST003876,62,30-50K,36,Poor,1,1,0,0,1,0,8523.94,1,Standard
CUST003877,59,<30K,93,Good,5,1,0,0,0,0,15206.32,1,Standard
CUST003878,48,50-75K,2,Good,3,1,0,1,0,0,19388.51,1,New
CUST003879,22,100-150K,35,Very Good,2,0,1,1,0,0,5590.93,1,Standard
CUST003880,42,75-100K,37,Good,3,1,1,0,0,0,4526.19,0,Standard
CUST003881,49,50-75K,94,Very Good,3,1,1,0,1,0,1896.43,1,Standard
CUST003882,47,30-50K,4,Good,5,1,1,0,0,0,2454.99,1,New
CUST003883,22,50-75K,13,Very Good,2,1,1,0,0,0,958.11,0,Standard
CUST003884,31,<30K,25,Excellent,1,1,0,0,0,0,26024.12,1,Standard
CUST003885,44,75-100K,96,Good,4,1,1,0,0,0,4527.96,1,Standard
CUST003886,53,75-100K,134,Very Good,4,1,1,0,1,0,12003.95,1,Standard
CUST003887,22,>150K,236,Very Good,2,1,0,0,1,0,122089.54,0,Premium
CUST003888,42,30-50K,153,Very Good,2,1,0,0,0,0,71081.14,1,Premium
CUST003889,47,<30K,1,Very Good,5,1,0,1,1,0,18593.05,1,New
CUST003890,57,50-75K,2,Good,5,1,0,1,0,0,3126.83,1,New
CUST003891,55,75-100K,7,Fair,5,1,0,1,0,0,12851.57,1,New
CUST003892,53,75-100K,20,Poor,2,1,1,0,0,0,4884.67,1,Standard
CUST003893,33,30-50K,85,Good,2,1,0,1,1,0,1590.65,1,Standard
CUST003894,22,30-50K,107,Excellent,3,1,1,0,0,0,1645.01,1,Standard
CUST003895,39,50-75K,9,Very Good,1,1,1,1,0,0,13663.07,0,New
CUST003896,60,30-50K,46,Good,1,1,0,1,0,0,11891.07,1,Standard
CUST003897,65,100-150K,119,Very Good,2,1,1,0,1,0,21257.27,1,Standard
CUST003898,55,50-75K,29,Very Good,6,1,1,0,0,0,3703.89,0,Standard
CUST003899,51,75-100K,5,Good,5,1,1,0,0,0,2893.45,0,New
CUST003900,50,50-75K,29,Poor,2,1,1,0,0,0,1329.99,1,Standard
CUST003901,36,75-100K,22,Fair,2,1,1,1,0,0,672.59,0,Standard
CUST003902,43,30-50K,41,Very Good,1,1,0,1,0,0,1777.65,1,Standard
CUST003903,70,75-100K,27,Very Good,3,1,1,0,0,0,2247.3,1,Standard
CUST003904,30,30-50K,1,Good,3,1,0,0,0,0,1255.53,1,New
CUST003905,69,50-75K,240,Good,5,1,1,0,0,0,2655.23,0,Standard
CUST003906,40,30-50K,37,Very Good,1,1,1,0,0,0,47822.24,0,Standard
CUST003907,64,50-75K,30,Excellent,1,1,0,1,1,0,2152.11,0,Standard
CUST003908,23,30-50K,148,Very Good,5,1,1,0,0,0,534.41,1,Standard
CUST003909,53,30-50K,8,Very Good,3,1,1,0,0,0,5898.19,0,New
CUST003910,33,>150K,10,Good,2,1,1,1,0,0,10602.11,1,New
CUST003911,23,30-50K,79,Good,1,1,1,1,0,0,1697.2,0,Standard
CUST003912,48,75-100K,14,Good,3,1,1,0,0,0,12203.28,1,Standard
CUST003913,60,>150K,77,Very Good,3,1,1,1,0,0,42861.91,1,Growth
CUST003914,32,<30K,15,Good,4,1,1,0,0,0,3715.74,0,Standard
CUST003915,22,75-100K,1,Very Good,3,1,1,1,0,0,11990.71,1,New
CUST003916,43,30-50K,34,Good,2,1,0,0,0,0,14901.66,1,Standard
CUST003917,43,<30K,10,Very Good,5,1,1,0,0,0,8046.14,1,New
CUST003918,53,50-75K,68,Good,2,0,0,1,1,0,14620.28,0,Standard
CUST003919,59,100-150K,49,Good,1,1,1,0,0,0,9309.83,1,Standard
CUST003920,44,<30K,123,Very Good,3,1,0,0,0,0,1577.26,1,Standard
CUST003921,72,50-75K,73,Poor,1,1,1,0,0,0,500.0,1,Standard
CUST003922,48,50-75K,9,Excellent,1,1,1,0,0,0,6150.0,1,New
CUST003923,39,100-150K,77,Good,4,0,1,0,1,0,3723.29,0,Standard
CUST003924,22,<30K,49,Good,1,1,1,0,0,0,697.74,0,Standard
CUST003925,41,75-100K,53,Very Good,4,1,0,0,0,0,3795.76,0,Standard
CUST003926,39,75-100K,85,Very Good,4,1,1,0,1,0,4181.54,1,Standard
CUST003927,59,75-100K,40,Good,1,1,1,1,0,0,7036.3,0,Standard
CUST003928,51,100-150K,30,Excellent,1,1,0,0,0,0,18729.18,1,Standard
CUST003929,27,75-100K,48,Poor,2,1,1,1,1,0,1865.22,1,Standard
CUST003930,47,<30K,16,Fair,3,1,1,0,0,0,500.0,0,Standard
CUST003931,55,50-75K,9,Very Good,1,1,1,1,0,0,3033.9,0,New
CUST003932,67,30-50K,46,Good,4,1,1,0,1,0,13054.43,1,Standard
CUST003933,58,30-50K,12,Good,1,1,1,0,0,0,24485.22,0,Standard
CUST003934,56,50-75K,3,Good,5,1,0,1,1,0,2384.71,0,New
CUST003935,45,30-50K,1,Good,1,1,1,0,0,0,9916.64,0,New
CUST003936,50,50-75K,44,Very Good,2,1,1,0,1,0,1312.93,0,Standard
CUST003937,63,>150K,21,Very Good,6,1,0,0,0,0,4955.51,1,Standard
CUST003938,25,<30K,66,Excellent,1,1,0,0,0,0,500.0,0,Standard
CUST003939,39,100-150K,22,Very Good,2,1,1,1,0,0,3317.58,1,Standard
CUST003940,33,50-75K,31,Good,1,1,1,1,0,0,7214.24,1,Standard
CUST003941,50,50-75K,25,Good,2,1,1,0,0,0,2833.09,1,Standard
CUST003942,63,75-100K,50,Good,3,0,0,0,0,0,911.71,0,Standard
CUST003943,36,30-50K,21,Very Good,4,1,0,0,1,0,5393.87,0,Standard
CUST003944,22,50-75K,159,Poor,1,1,1,0,0,0,43306.46,0,Standard
CUST003945,38,50-75K,132,Good,3,1,0,0,1,0,1813.39,1,Standard
CUST003946,58,30-50K,90,Excellent,3,1,1,1,1,0,2084.61,1,Standard
CUST003947,53,100-150K,121,Very Good,1,1,0,0,1,0,3684.71,0,Standard
CUST003948,51,75-100K,28,Fair,1,1,0,1,1,0,36189.5,0,Standard
CUST003949,40,<30K,36,Fair,2,1,0,0,0,0,992.47,0,Standard
CUST003950,25,<30K,65,Very Good,3,1,0,1,0,0,1952.82,1,Standard
CUST003951,52,50-75K,57,Excellent,4,1,1,0,1,0,11055.24,0,Standard
CUST003952,32,<30K,106,Good,5,1,1,0,0,0,1115.9,1,Standard
CUST003953,75,50-75K,60,Good,5,1,1,1,1,0,1756.46,0,Standard
CUST003954,53,<30K,240,Very Good,3,1,0,0,0,0,41356.03,1,Growth
CUST003955,36,50-75K,20,Very Good,1,1,0,0,0,0,39935.46,1,Standard
CUST003956,35,<30K,85,Very Good,2,1,1,0,0,0,9979.93,0,Standard
CUST003957,43,30-50K,57,Good,4,1,1,0,0,0,7288.13,1,Standard
CUST003958,41,75-100K,56,Excellent,1,1,1,0,0,0,2428.74,1,Standard
CUST003959,61,50-75K,18,Good,3,1,1,0,0,0,4940.94,1,Standard
CUST003960,47,>150K,73,Fair,4,1,1,0,1,0,1967.36,1,Standard
CUST003961,34,100-150K,110,Very Good,1,1,0,0,1,0,30378.18,1,Standard
CUST003962,73,30-50K,11,Good,1,1,1,1,0,0,5860.86,1,New
CUST003963,45,<30K,47,Very Good,6,0,1,1,0,0,4079.2,1,Standard
CUST003964,56,75-100K,23,Fair,1,0,1,0,0,0,5245.58,1,Standard
CUST003965,35,100-150K,218,Very Good,1,1,0,1,1,0,2292.17,1,Standard
CUST003966,50,75-100K,31,Good,3,1,0,1,0,0,9103.11,1,Standard
CUST003967,49,<30K,12,Very Good,1,1,1,0,0,0,3773.03,1,Standard
CUST003968,22,>150K,23,Poor,1,1,1,0,0,0,160879.73,1,Standard
CUST003969,75,30-50K,50,Very Good,6,1,1,1,0,0,2909.69,0,Standard
CUST003970,64,75-100K,3,Very Good,5,1,0,1,1,0,13392.28,0,New
CUST003971,39,100-150K,44,Good,3,1,0,1,1,0,45017.08,0,Growth
CUST003972,28,30-50K,128,Fair,2,1,0,0,0,0,500.0,1,Standard
CUST003973,50,100-150K,91,Good,2,1,1,1,0,0,2933.47,1,Standard
CUST003974,46,30-50K,3,Very Good,1,1,1,0,0,0,30784.57,1,New
CUST003975,50,>150K,240,Good,3,1,1,1,0,0,500.0,0,Standard
CUST003976,47,30-50K,57,Good,3,1,1,1,0,0,20606.02,1,Growth
CUST003977,52,>150K,8,Good,4,1,0,0,0,0,7285.82,1,New
CUST003978,66,<30K,1,Excellent,1,1,1,0,1,0,31251.95,0,New
CUST003979,53,75-100K,9,Good,1,1,1,0,1,0,3432.57,0,New
CUST003980,29,50-75K,87,Poor,3,1,1,0,1,0,6753.62,0,Standard
CUST003981,65,50-75K,1,Very Good,3,1,0,0,0,0,1207.37,0,New
CUST003982,69,30-50K,12,Very Good,2,1,0,1,0,0,3737.73,1,Standard
CUST003983,75,75-100K,67,Fair,5,1,1,1,0,0,1933.88,0,Standard
CUST003984,28,30-50K,42,Excellent,2,1,1,1,0,0,2435.18,0,Standard
CUST003985,48,50-75K,73,Very Good,1,1,1,0,1,0,5873.92,0,Standard
CUST003986,22,30-50K,65,Good,3,1,1,0,1,0,1919.86,1,Standard
CUST003987,53,>150K,2,Good,1,1,0,0,0,0,500.0,1,New
CUST003988,36,<30K,107,Excellent,5,1,0,1,0,0,6591.28,1,Standard
CUST003989,73,30-50K,12,Good,1,1,0,1,0,0,6377.68,1,Standard
CUST003990,33,30-50K,38,Good,1,1,0,1,0,0,11986.89,1,Standard
CUST003991,22,50-75K,49,Fair,2,1,0,1,0,0,4877.58,1,Standard
CUST003992,37,30-50K,8,Very Good,4,1,1,0,1,0,1339.99,1,New
CUST003993,22,50-75K,179,Very Good,1,1,0,0,0,0,30645.31,1,Standard
CUST003994,56,100-150K,32,Very Good,3,1,1,1,1,0,3272.35,1,Standard
CUST003995,22,75-100K,2,Fair,3,1,1,1,0,0,1534.92,1,New
CUST003996,45,50-75K,132,Very Good,2,1,1,0,0,0,28150.7,1,Standard
CUST003997,22,<30K,42,Very Good,2,1,1,0,0,0,37891.96,1,Standard
CUST003998,40,75-100K,57,Good,2,1,0,0,1,0,500.0,0,Standard
CUST003999,69,30-50K,35,Very Good,1,1,1,0,0,0,1614.83,1,Standard
CUST004000,50,75-100K,86,Good,1,1,1,0,1,0,3944.19,1,Standard
CUST004001,32,30-50K,1,Very Good,1,1,1,0,0,0,6864.54,1,New
CUST004002,44,50-75K,14,Poor,3,1,0,0,1,0,10775.78,1,Standard
CUST004003,45,30-50K,30,Good,4,1,0,0,0,0,100881.39,1,Growth
CUST004004,52,100-150K,3,Excellent,1,1,0,1,0,0,1319.69,0,New
CUST004005,24,<30K,58,Excellent,3,1,1,0,0,0,5934.58,1,Standard
CUST004006,53,50-75K,24,Good,2,1,1,0,0,0,837.18,1,Standard
CUST004007,22,<30K,15,Good,1,1,1,0,0,0,6452.84,1,Standard
CUST004008,35,75-100K,1,Poor,1,1,0,0,0,0,35927.91,0,New
CUST004009,37,100-150K,61,Very Good,1,1,0,0,1,0,500.0,1,Standard
CUST004010,54,50-75K,86,Good,2,1,0,0,0,0,876.23,1,Standard
CUST004011,45,50-75K,24,Good,1,1,1,0,0,0,12580.93,1,Standard
CUST004012,23,100-150K,39,Fair,1,1,0,0,1,0,12973.56,0,Standard
CUST004013,30,50-75K,12,Excellent,2,0,1,0,1,0,1816.92,0,Standard
CUST004014,47,50-75K,46,Good,3,1,1,0,1,0,13099.96,1,Standard
CUST004015,43,50-75K,1,Good,3,1,0,1,0,0,23518.34,1,Growth
CUST004016,36,75-100K,32,Good,4,1,1,1,0,0,9525.78,1,Standard
CUST004017,37,<30K,49,Good,1,1,0,0,0,0,28353.47,1,Standard
CUST004018,55,75-100K,120,Very Good,4,1,1,1,0,0,7250.41,1,Standard
CUST004019,37,50-75K,23,Excellent,2,1,1,0,0,0,3588.27,1,Standard
CUST004020,43,<30K,69,Very Good,4,1,1,0,0,0,6917.9,1,Standard
CUST004021,75,75-100K,43,Good,2,1,1,0,0,0,13521.46,1,Standard
CUST004022,23,30-50K,125,Very Good,2,1,0,1,0,0,710.12,1,Standard
CUST004023,22,<30K,24,Good,6,1,1,0,0,0,6796.28,1,Standard
CUST004024,56,50-75K,18,Good,2,1,1,0,0,0,4211.4,0,Standard
CUST004025,34,100-150K,104,Excellent,3,1,1,0,0,0,2599.2,0,Standard
CUST004026,40,100-150K,2,Good,2,1,1,0,0,0,1258.8,1,New
CUST004027,33,>150K,7,Good,4,1,1,1,0,0,514.35,1,New
CUST004028,41,100-150K,4,Excellent,1,1,1,1,0,0,2642.9,1,New
CUST004029,68,<30K,88,Fair,3,1,1,0,1,0,2404.98,1,Standard
CUST004030,57,30-50K,1,Very Good,1,1,1,1,0,0,15222.26,1,New
CUST004031,57,75-100K,94,Excellent,2,1,0,1,0,0,19063.82,0,Standard
CUST004032,23,30-50K,28,Good,6,1,1,0,1,0,1765.38,1,Standard
CUST004033,27,50-75K,1,Poor,1,1,0,0,0,0,1745.87,0,New
CUST004034,22,50-75K,24,Good,2,1,1,0,0,0,2503.92,1,Standard
CUST004035,32,30-50K,9,Fair,2,1,1,0,0,0,18825.71,1,New
CUST004036,59,100-150K,47,Good,2,0,0,1,0,0,2195.83,1,Standard
CUST004037,52,50-75K,54,Very Good,6,1,1,0,0,0,51854.66,1,Premium
CUST004038,41,50-75K,32,Good,3,1,1,0,0,0,5715.04,0,Standard
CUST004039,44,>150K,1,Good,3,1,1,0,0,0,8360.07,1,New
CUST004040,34,50-75K,51,Good,2,1,0,0,0,0,2794.67,1,Standard
CUST004041,48,30-50K,88,Very Good,3,0,1,0,0,0,34307.52,1,Growth
CUST004042,56,50-75K,61,Very Good,5,1,1,0,1,0,8278.37,1,Standard
CUST004043,22,75-100K,85,Good,2,1,1,0,0,0,2762.27,0,Standard
CUST004044,49,75-100K,10,Very Good,3,1,1,0,0,0,1010.04,0,New
CUST004045,58,75-100K,105,Good,2,1,0,0,1,0,11209.14,0,Standard
CUST004046,38,75-100K,18,Good,3,1,0,0,0,0,2279.3,0,Standard
CUST004047,55,30-50K,1,Good,1,1,1,0,0,0,3971.34,1,New
CUST004048,75,100-150K,88,Good,4,1,1,0,0,0,1597.74,1,Standard
CUST004049,43,100-150K,136,Very Good,2,1,1,0,0,0,1625.41,1,Standard
CUST004050,50,30-50K,51,Good,2,1,1,0,0,0,2362.35,1,Standard
CUST004051,33,<30K,12,Excellent,4,1,0,1,0,0,4547.05,0,Standard
CUST004052,47,>150K,13,Good,1,1,1,1,0,0,1181.73,1,Standard
CUST004053,51,100-150K,30,Excellent,1,1,0,0,1,0,3629.71,1,Standard
CUST004054,47,100-150K,109,Poor,2,1,1,0,0,0,2072.03,0,Standard
CUST004055,29,100-150K,7,Good,2,1,0,0,0,0,4248.37,1,New
CUST004056,48,50-75K,83,Poor,1,1,1,1,1,0,14764.75,1,Standard
CUST004057,66,50-75K,16,Good,1,1,0,0,0,0,6320.03,1,Standard
CUST004058,51,50-75K,79,Very Good,5,1,1,1,0,0,2368.42,0,Standard
CUST004059,59,<30K,121,Poor,4,1,1,0,1,0,4639.94,1,Standard
CUST004060,41,75-100K,26,Good,2,1,0,1,0,0,10061.89,0,Standard
CUST004061,56,50-75K,21,Fair,4,1,0,1,0,0,11398.68,1,Standard
CUST004062,49,50-75K,77,Good,3,1,1,1,0,0,6306.22,1,Standard
CUST004063,30,50-75K,36,Very Good,1,1,1,0,1,0,42491.46,1,Standard
CUST004064,49,50-75K,55,Very Good,2,1,1,1,0,0,1702.28,1,Standard
CUST004065,30,30-50K,46,Very Good,1,1,0,0,0,0,9251.02,0,Standard
CUST004066,35,30-50K,7,Good,1,1,1,0,0,0,4531.67,1,New
CUST004067,47,30-50K,89,Excellent,4,1,1,0,0,0,16694.17,0,Standard
CUST004068,49,30-50K,10,Very Good,3,1,0,1,0,0,4974.37,0,New
CUST004069,27,>150K,129,Good,2,1,1,1,0,0,59900.53,1,Standard
CUST004070,60,30-50K,13,Good,2,1,1,0,0,0,5469.23,1,Standard
CUST004071,53,30-50K,63,Excellent,3,1,1,1,0,0,11845.08,1,Standard
CUST004072,34,50-75K,16,Good,2,1,0,0,0,0,3866.61,0,Standard
CUST004073,22,50-75K,18,Very Good,6,1,1,0,0,0,7415.58,1,Standard
CUST004074,42,30-50K,17,Good,1,1,1,0,0,0,2359.0,1,Standard
CUST004075,38,75-100K,66,Fair,1,1,1,0,0,0,8226.7,1,Standard
CUST004076,46,75-100K,39,Very Good,3,1,1,0,1,0,500.0,1,Standard
CUST004077,39,30-50K,102,Very Good,2,1,1,1,0,0,2576.51,1,Standard
CUST004078,22,30-50K,17,Good,5,1,1,0,0,0,2146.12,0,Standard
